,video_Id,comments
21,hSsRcpIsunk,"['Sponsor:  https://www.kiwico.com/Numberphile\nMatt Henderson: https://twitter.com/matthen2\nMore videos with Matt Henderson: https://bit.ly/MattHendersonPlaylist', 'What do you get if you slice a cone at the wrong angle, then?', 'The pattern when rotated 90 of the touching circles reminds me of a spiders eyes. Not quites but it is the closest thing i can think of and these panthers usually have a resemblance in nature', ""a linguist who's actually heard of math. must not be a nativist."", 'Can you inverse the dependent point and make it trace the third big circle in the picture that you get, and see What it will trace on the grid? I know it would be touching the line?', ""Don't mind me, just having flashbacks to Conic Sections, Trigonometry, and Calculus classes...\nThe horror..."", ""Did you notice that the set of circles being constructed above line reminds me of Pascal's triangle"", ""I love the beauty of those visualization. \n\nPerhaps one could use all of their code to training a neural network that does text generation. And see what comes up. The dataset is probably way to small - and even larger datasets probably don't do enough for current methods. \n\nI am trying the same with webGL shaders from Shadertoy and that has 22k shaders, which might not be enough either."", 'I like how he just does just a simple trick yet it really seems pretty genius to a dingdong like me.', ""it's an inverse projection of infinity building to the very big, and shrinking down to the very small, suggesting that scale in our universe has to do with the square root of space itself?""]"
22,KZ1BVlURwfI,"['How does this change if you ignore the obvious factors: 1 and the number itself?', '10 min and 10 secs', 'They had to make the video 10 minutes and 20 seconds long', 'I like how the video is 10:10.', ""10 minutes, 10 seconds.\n\nI'm heading back off to the base 12 video, cheers."", ""I'll be 10's friend :D"", 'This is like Numerology for rational people.', ""All other numbers are untenable. Their positions are untenable, and they've got to go."", 'Here\'s looking forward to the video on the number 100. Yeah it\'s a stretch. But I know you guys can do it! It probably won\'t still be on YouTube by then, but we\'ll have fun watching bioenhanced Matthew explain the number 100 to us on Blibity Glorp through our quantum photonic computers on a ""display"" that\'s beamed directly into your brain so as to make you feel the experience of being the marker, or being Matthew himself, or just a casual observer. Who knows. It could happen!', 'Gosh.. I been watching for ten years now... im gettin old! 😭😭']"
23,z2x3SSBVGJU,"['Leap years for centuries are important to remember when calculating a day in january or februari for the centuries as in 1700, 1800 and 1900 doomsday is on the 3rd of januari and the 28th of februari but for 2000 on the 4th of januari and the 29th of februari.', 'Now to explain why it works', 'is this going to get me laid?', ""Plot twist. I don't get this"", ""I'm glad these dates are compatible with MM/DD/YYYY and DD/MM/YYYY either way you prefer"", 'You can impress people*\nYou can figure out if you’re free* \nDo you need more reasons??', 'I started in the morning and it’s 4:30 and I can do this for 1700-2400', 'How did you know the 12/12 was a Sunday?', 'So, the day of week number could be any numbers? I was thinking of using Saturday as 0 and following from there', '""It\'s a bit Numberwang"" the most honest thing ever said on this channel.']"
24,PGuRmqpr6Oo,"['isnt this recursion mentioned in computerphiles video', 'Using an 8-note diatonic scale, the n=8 solution would be a charming bit of music. Just short of three minutes at 90 bpm, it\'d be a fairly common length for a modern pop song. Perhaps it would be disappointing to only hear the ""low C"" tone once. On the other hand, it would occur at the precise midpoint of the song, with the second half being an exact repeat of the first half. In other words, the low C would arguably be the shortest ""bridge"" in musical history!', 'Whenever I was adding a box of bananas to the bottom of a tower of boxes of bananas at the supermarket where I worked. I always used to remember the tower of Hanoi story.', 'You grew up playing Brood War, right? Will you ever do a ""why starcraft was so awesome?""', 'I had to stop watching when the scale didnt complete... do a tower of 8!', 'A C A B', 'How about Hanoi with 4 column?', ""A pentatonic scale would have been nice.. then you's have had an octave between the top and bottom.. ;9)"", ""I didn't watch the complete video, because it is to long. I think you can use generalized Induction and the towers of hanoi to build an infinite backup of your linux."", 'i think i have a version of the song in my channel']"
25,sToqbqP0tFk,"[""i've thought about it too much. I am now 'kind of' satisfied."", 'MARCUS DU SAUTOY IS THE GOAT', '2:30 kid gets his first sequencer software.', ""Bach proving once again that German engineering is the world's finest"", 'Brilliant', '126', 'Thanks!', ""John Eliot Gardiner makes a convincing case that Bach's obsessive pursuit of symmetry and harmony derived from a personality disorder caused by childhood trauma.  There is something profoundly cleansing about the clarity that emerges from his polyphony, in the same way that mathematics can discern order in a chaotic universe.  We often turn to Bach's music in moments of crisis, to help us through the storm.  It's fascinating to think that he did the same."", 'mathematically accurate music are as creepy as biblical accurate angels', 'I love it when I know a little bit of something about math and a little bit of something about music and they come together in the most fantastic forms!  There has to be a Designer.']"
26,pG8KorwT_Pg,"['11:00 there actually is a pond. The graphics of the water, interface, and air looks like a little beach (especially at 9:07)', ""wouldn't the holes have to be half the wavelength, though? and then the last mesh had square holes, so the relevant size is the diagonal across those holes from corner to corner, which is right about there."", 'Hight of the water column..??', ""Before I watch the rest, I'm gonna assume it has to do with the holes being bigger than a water droplet, letting gravity do it's job"", 'Fluie dynamics is not an easy topic.', 'Math* \nBritish English is the worst \U0001f90c\U0001f90c', ""I think this is the reason why my french press machine doesn't let the coffee out using James Hoffman's method (method is not to press, but let plunger sit on surface of coffee and pour)."", 'come for the math, stay for the ducks', 'How did you end the video and not discuss the role of the plate?', ""Really interesting video. I'm curious how much the shape of the holes plays a part. The square holes, being square, will concentrate stress more than on a round hole, so I wonder how this affects the equation. Also, we all know that we're really all here for the ducks...""]"
27,FCczHiXPVcA,"[""Extra footage & become a millionaire by winning The Parker Prize: https://youtu.be/hn8SwBhhDvU \nThe Original Parker Square video: https://youtu.be/aOT_bG-vWyg\nStand-Ups Maths on YouTube: https://www.youtube.com/user/standupmaths\nMatt's Books (Amazon):  https://amzn.to/3absFfV\nMatt's playlist on Numberphile: http://bit.ly/Matt_Videos\nParker Square Merch: https://numberphile.creator-spring.com/listing/the-parker-square"", 'I love your videos, but you’re killing me with all the papers you print!  This one you even printed single sided… 😩', ""One of your videos got me thinking about and calculating magic squares and the relationships between the numbers in them for it to work. There are only 2 orders of squares the numbers can ascend in (ignoring symmetry) and there need to be a few sets of 3 equally spaced numbers. That's harder to find with squares. I investigated a lot of integer squares and found some triples of squares equally spaced but the magic square would need 4 of the triples to have the same middle number which doesn't happen... for a very long time if at all, and then all the differences between these sets of 3 squares are interdependent. It gets so complicated!\nDoing 'mod' in different bases seems like cheating if the aim was to find a magic square of squares that actually all add up to the same number! Putting a 0 in the middle means they will all add up to 0 which makes no sense without this modular remainder method. Otherwise I'd imagine half the numbers would have to be negative meaning it needs to be squares of imaginary numbers!"", ""This is the greatest video I've watched this year by far 👏🏻👏🏻👏🏻."", ""so at 6:17, Matt's calculation shows a 1 for row 3 column 2.... but Brady's animation shows a 0... so which is it?? It cant be both (as I understand things)\nI think a debate / mud wrestle between the two would be the next logical step to find who is right."", ""Wait! How can Z[mod(n)] be a field when n is a square or higher power of a prime? Such a construct has zero-divisors. And if n = pᵏ, k>1, then p itself won't have an inverse.\nIn a field, every element ≠ 0 (the additive identity), must have a multiplicative inverse. Z[mod(n)] doesn't satisfy that condition unless n is strictly prime.\nWhat, for instance, is the multiplicative inverse of 2 in F₄?\n\nFred"", 'Is 0 not a real number? He said all real numbers have a multiplicative inverse, but 0 doesnt have one...', 'How are real numbers a field, if 0 is a real number (I think it is?!) but there\'s no multiplicative inverse real number ""r"" such that 0 * r = 1?', '15:07, being a Parker is ""special"". Hmm yeah ............. 🤪', '5:13, that\'s wrong. ""Mod 49"", or in standard notation, Z/49Z, is not a finite field.\xa0Consider 7≠0, but 7*7 = 49 = 0 (mod 49). \n\nThe finite commutative ring Z/nZ is a finite field, if and only if n is prime.\n\nThere is a finite field with 49 elements, but you don\'t get it via the ""mod 49"" construction. More generally, there is a finite field for p^k with p prime, but it is not Z/(p^k)Z, for any integer k≥2.']"
28,sGkwG8c0__E,"['New subscriber', 'Nicely done 😊😊', 'I tried this with a friend and he was surprised.', 'My first dislike of a numberphile video in nearly 4 years of watching. This whole video is “opposite sides of dice add to 7”. There is no trick, you literally just look at the top number and subtract it from 21.', 'DearlotterynatiktagartABBCAC', 'I had that thumbnail in my watch later playlist for nearly 90 days. \n\nAnd I expected it to be something 21 related.', ""I'm glad he's having fun, no one else is."", '2+5=7 yeah. Unless I am missing something??', 'For any stack of *n* dice with any number *t* (being 1 to 6) on the top of the stack, it is possible to calculate the sum of all tops & bottoms of each die (excluding the top) with just *7n - t.*', ""5:30 Where do you teach Ben. Your students are lucky! There is not a single video of yours on Numberphile that hasn't blown my mind and where I'm not smiling like an idiot by the end.""]"
29,vU-g6mC1F0g,"['""It\'s not orbiting the earth,  it\'s orbiting the sun"" - what does this even mean? There is no distinguished frame of reference in physics. \nWhy should it be more correct to state the earth is orbiting the sun, and not vice versa? For me as a physisist, this statement does not make sense. Stating that the sun\'s frame of reference is the correct one is arbitrary - there is no special frame of reference in physics. Statements like that really annoy, because they lead to fundamental misconceptions. \nWithin the sun\'s frame of reference, the shapes of the orbits of most solar system objects become as simple as possible - that\'s true and I guess that is what is meant by that statement. But it is not forbidden in any ways to assume a different frame of reference.\nOur moon is just as orbiting the earth as it is orbiting the sun - both vantage points are totally valid. And so do all of our artificial satellites - some of them form really weir orbits like the \'monya\' ones when viewed from earth.', 'anybody may know that if we make any other planet center what pattern produces?\nany video or whatever', 'Thus guy is a simp for sure.', 'Stencils! I usedto have a set as a kid 😆', 'Trying to imagine what Strange Orbit an object going around two planets might have', 'Since the beginning, the moon has been split into two parts', 'To postulate, with your intelligent mind, that all of this design is due to random chance, and not a supreme creator, takes a level of disbelief that i will never understand', 'Alot of people brainwashed in public schools believe this nonsense.', 'Matt - Study Vibrations these orbits are vibrations, its ancient knowledge - many keys to understanding vibrations of planets (you know the famous ringed one) & the moon.', ""Why does je say a reference frame rotating with the earth? At 5:02..the earth is not rotatong therefore it's from the earth's reference frame..hence why the earth shouldn't be rotating..I'm assuming other pplnwere a bit confused by this too..and why wasnt the sun kr the earth rotating in the old model? It makes it seem like bkth are stationary with respect to each other when they are not..""]"
30,BO2yMdU0Rq4,"['Mandelbrot pieces now for sale: https://posh-as-cushions.myshopify.com/products/unique-mandelbrot-piece', 'I recognise his desktop background! Grew up roughly 2 miles from where that photo was taken.', 'Fantastic insight, and I love his enthousiasm!', 'I need to buy myself a protractor and a compass again', 'ok, Prof. Johnny Ball, i am sorry, but i want to see your proof now about that matter, you are talking about, i am a german physisist and i say: you are not right!', 'At 0:48 , please anyone explain/prove that why sum of those two first curves is equal to sum of other curves .', 'Square of hippopotamus ² = b( bear)² +p(panda)²...🥴', 'Ah, nostalgia overload seeing Johnny Ball explaining something!', ""This man, right here, was part of the magic of my childhood. I'm six year old again and grinning from ear to ear!"", ""Hippocrates the loony... no matter how you read that it's oddly accurate (whether hippo-crates or hypocrites)""]"
31,akZ8JJ4gGLs,"['Check out https://www.kiwico.com/Numberphile and get 50% off your first month of any subscription. \nPrevious video with Matt (Chaotic Balls): https://youtu.be/6z4qRhpBIyA', 'You must find a tangram puzzle enthusiastic, they could talk for hours about tangram shapes and math.', ""It'd be interesting to see what this looks like on mazes generated in a uniform distribution"", 'Is the algorithm efficiency based?\nI know of no solution to be the result.\nHow does the algorithm lead?', 'It would be cool if it sent lightning for both paths in the case of a tie. \n\nOr if there were multiple semi-ends to the maze, which would result in mini-lightnings attatched to the main bolt.\n\nGreat work! This was very interesting 👍', 'reminds me of racing raindrops on a car window', 'Pretty cool! Lightning strikes actually grow similarly, but from both directions, bottom-up and top-down, and they strike when the traces meet.', 'This would look so much cooler when there would be some sort of range (e.g. 8-12 steps) which would display all branches in this range and it would make a pretty lightning branching at the end of the maze.', 'how would you generate a maze that is always solvable?', 'Great video!\n\nCould the number of times where the current ""winning"" paths end up dying have a physical meaning, or be related to the air resistance or something of that kind?']"
32,cE44nr4d3iY,"['Check out our sponsor https://brilliant.org/numberphile', ""Can you please make a video about tangram puzzles? I'm sure there are many many more math related issues there than this."", 'This guy has got to be an incel.', 'Wow…I just looked up an original, racially insensitive print.  This guy really didn’t like Chinese people, apparently.', 'I got the puzzle within a few seconds and it was quite frustrating seeing you struggle to figure it out 😭', 'Surely this is not that puzzling is it? Just look at every head - shift - oh wait that head turned into something else. Camaaan give us a hard one :)', ""Here's a simple explanation of a trick: there are 12 boy parts on the outside of the circle and 12 boy parts on the inside, so in position A they form 12 boys. However, 1 boy is almost completely inside the circle and 1 is almost completely outside, so in position B they get fused and appear as 2 boys in the same position (bottom left). It's even noticeable that both are missing small parts of their legs."", 'Reminds me of the card trick where you are shown ten cards, then nine cards. You were asked to remember one card, and the card you picked was the one removed. Amazing! The trick being all the cards were swapped to different ones.', 'The missing head is on the sceam', 'i figured this in the first milli second.']"
